INPUT_TABLE
Variable ID
SubsectorLogit_relative-cost-logit

region,supplysector,subsector,logit.type
Africa_Southern,water_td_irr_LimpopoR_C,water_td_irr_LimpopoR_C,relative-cost-logit
Africa_Southern,water_td_dom_W,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_elec_W,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_an_W,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_ind_W,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_pri_W,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_irr_NileR_W,water_td_irr_NileR_W,relative-cost-logit
Africa_Southern,water_td_irr_GuineaGulf_W,water_td_irr_GuineaGulf_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstE_W,water_td_irr_AfrCstE_W,relative-cost-logit
Africa_Southern,water_td_irr_RiftValley_W,water_td_irr_RiftValley_W,relative-cost-logit
Africa_Southern,water_td_irr_AngolaCst_W,water_td_irr_AngolaCst_W,relative-cost-logit
Africa_Southern,water_td_irr_CongoR_W,water_td_irr_CongoR_W,relative-cost-logit
Africa_Southern,water_td_irr_ZambeziR_W,water_td_irr_ZambeziR_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSE_W,water_td_irr_AfrCstSE_W,relative-cost-logit
Africa_Southern,water_td_irr_OrangeR_W,water_td_irr_OrangeR_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSW_W,water_td_irr_AfrCstSW_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrIntS_W,water_td_irr_AfrIntS_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstS_W,water_td_irr_AfrCstS_W,relative-cost-logit
Africa_Southern,water_td_irr_LimpopoR_W,water_td_irr_LimpopoR_W,relative-cost-logit
Africa_Western,water_td_dom_C,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_elec_C,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_an_C,water_td_an_C,relative-cost-logit
Africa_Western,water_td_ind_C,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_pri_C,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_irr_AfrCstNW_C,water_td_irr_AfrCstNW_C,relative-cost-logit
Africa_Western,water_td_irr_NileR_C,water_td_irr_NileR_C,relative-cost-logit
Africa_Western,water_td_irr_AfrCstW_C,water_td_irr_AfrCstW_C,relative-cost-logit
Africa_Western,water_td_irr_AfrIntN_C,water_td_irr_AfrIntN_C,relative-cost-logit
Africa_Western,water_td_irr_NigerR_C,water_td_irr_NigerR_C,relative-cost-logit
Africa_Western,water_td_irr_LChad_C,water_td_irr_LChad_C,relative-cost-logit
Africa_Western,water_td_irr_SenegalR_C,water_td_irr_SenegalR_C,relative-cost-logit
Africa_Western,water_td_irr_VoltaR_C,water_td_irr_VoltaR_C,relative-cost-logit
Africa_Western,water_td_irr_GuineaGulf_C,water_td_irr_GuineaGulf_C,relative-cost-logit
Africa_Western,water_td_irr_CongoR_C,water_td_irr_CongoR_C,relative-cost-logit
Africa_Western,water_td_irr_ZambeziR_C,water_td_irr_ZambeziR_C,relative-cost-logit
Africa_Western,water_td_dom_W,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_elec_W,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_W,water_td_an_W,relative-cost-logit
Africa_Western,water_td_ind_W,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_pri_W,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_irr_AfrCstNW_W,water_td_irr_AfrCstNW_W,relative-cost-logit
Africa_Western,water_td_irr_NileR_W,water_td_irr_NileR_W,relative-cost-logit
Africa_Western,water_td_irr_AfrCstW_W,water_td_irr_AfrCstW_W,relative-cost-logit
Africa_Western,water_td_irr_AfrIntN_W,water_td_irr_AfrIntN_W,relative-cost-logit
Africa_Western,water_td_irr_NigerR_W,water_td_irr_NigerR_W,relative-cost-logit
Africa_Western,water_td_irr_LChad_W,water_td_irr_LChad_W,relative-cost-logit
Africa_Western,water_td_irr_SenegalR_W,water_td_irr_SenegalR_W,relative-cost-logit
Africa_Western,water_td_irr_VoltaR_W,water_td_irr_VoltaR_W,relative-cost-logit
Africa_Western,water_td_irr_GuineaGulf_W,water_td_irr_GuineaGulf_W,relative-cost-logit
Africa_Western,water_td_irr_CongoR_W,water_td_irr_CongoR_W,relative-cost-logit
Africa_Western,water_td_irr_ZambeziR_W,water_td_irr_ZambeziR_W,relative-cost-logit
Australia_NZ,water_td_dom_C,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_elec_C,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_an_C,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_ind_C,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_pri_C,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstN_C,water_td_irr_AusCstN_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstE_C,water_td_irr_AusCstE_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstW_C,water_td_irr_AusCstW_C,relative-cost-logit
Australia_NZ,water_td_irr_AusInt_C,water_td_irr_AusInt_C,relative-cost-logit
Australia_NZ,water_td_irr_NewZealand_C,water_td_irr_NewZealand_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstS_C,water_td_irr_AusCstS_C,relative-cost-logit
Australia_NZ,water_td_irr_MurrayDrlg_C,water_td_irr_MurrayDrlg_C,relative-cost-logit
Australia_NZ,water_td_irr_Tasmania_C,water_td_irr_Tasmania_C,relative-cost-logit
Australia_NZ,water_td_dom_W,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_elec_W,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_an_W,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_ind_W,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_pri_W,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstN_W,water_td_irr_AusCstN_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstE_W,water_td_irr_AusCstE_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstW_W,water_td_irr_AusCstW_W,relative-cost-logit
Australia_NZ,water_td_irr_AusInt_W,water_td_irr_AusInt_W,relative-cost-logit
Australia_NZ,water_td_irr_NewZealand_W,water_td_irr_NewZealand_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstS_W,water_td_irr_AusCstS_W,relative-cost-logit
Australia_NZ,water_td_irr_MurrayDrlg_W,water_td_irr_MurrayDrlg_W,relative-cost-logit
Australia_NZ,water_td_irr_Tasmania_W,water_td_irr_Tasmania_W,relative-cost-logit
Brazil,water_td_dom_C,water_td_dom_C,relative-cost-logit
Brazil,water_td_elec_C,water_td_elec_C,relative-cost-logit
Brazil,water_td_an_C,water_td_an_C,relative-cost-logit
Brazil,water_td_ind_C,water_td_ind_C,relative-cost-logit
Brazil,water_td_pri_C,water_td_pri_C,relative-cost-logit
Brazil,water_td_irr_OrinocoR_C,water_td_irr_OrinocoR_C,relative-cost-logit
Brazil,water_td_irr_SAmerCstNE_C,water_td_irr_SAmerCstNE_C,relative-cost-logit
Brazil,water_td_irr_AmazonR_C,water_td_irr_AmazonR_C,relative-cost-logit
Brazil,water_td_irr_BrzCstN_C,water_td_irr_BrzCstN_C,relative-cost-logit
Brazil,water_td_irr_TocantinsR_C,water_td_irr_TocantinsR_C,relative-cost-logit
Brazil,water_td_irr_BrzCstE_C,water_td_irr_BrzCstE_C,relative-cost-logit
Brazil,water_td_irr_ParnaibaR_C,water_td_irr_ParnaibaR_C,relative-cost-logit
Brazil,water_td_irr_SaoFrancR_C,water_td_irr_SaoFrancR_C,relative-cost-logit
Brazil,water_td_irr_BrzCstS_C,water_td_irr_BrzCstS_C,relative-cost-logit
Brazil,water_td_irr_RioLaPlata_C,water_td_irr_RioLaPlata_C,relative-cost-logit
Brazil,water_td_dom_W,water_td_dom_W,relative-cost-logit
Brazil,water_td_elec_W,water_td_elec_W,relative-cost-logit
Brazil,water_td_an_W,water_td_an_W,relative-cost-logit
Brazil,water_td_ind_W,water_td_ind_W,relative-cost-logit
Brazil,water_td_pri_W,water_td_pri_W,relative-cost-logit
Brazil,water_td_irr_OrinocoR_W,water_td_irr_OrinocoR_W,relative-cost-logit
Brazil,water_td_irr_SAmerCstNE_W,water_td_irr_SAmerCstNE_W,relative-cost-logit
Brazil,water_td_irr_AmazonR_W,water_td_irr_AmazonR_W,relative-cost-logit
Brazil,water_td_irr_BrzCstN_W,water_td_irr_BrzCstN_W,relative-cost-logit
Brazil,water_td_irr_TocantinsR_W,water_td_irr_TocantinsR_W,relative-cost-logit
Brazil,water_td_irr_BrzCstE_W,water_td_irr_BrzCstE_W,relative-cost-logit
Brazil,water_td_irr_ParnaibaR_W,water_td_irr_ParnaibaR_W,relative-cost-logit
Brazil,water_td_irr_SaoFrancR_W,water_td_irr_SaoFrancR_W,relative-cost-logit
Brazil,water_td_irr_BrzCstS_W,water_td_irr_BrzCstS_W,relative-cost-logit
Brazil,water_td_irr_RioLaPlata_W,water_td_irr_RioLaPlata_W,relative-cost-logit
Canada,water_td_dom_C,water_td_dom_C,relative-cost-logit
Canada,water_td_elec_C,water_td_elec_C,relative-cost-logit
Canada,water_td_an_C,water_td_an_C,relative-cost-logit
Canada,water_td_ind_C,water_td_ind_C,relative-cost-logit
Canada,water_td_pri_C,water_td_pri_C,relative-cost-logit
Canada,water_td_irr_NWTerr_C,water_td_irr_NWTerr_C,relative-cost-logit
Canada,water_td_irr_PacArctic_C,water_td_irr_PacArctic_C,relative-cost-logit
Canada,water_td_irr_Mackenzie_C,water_td_irr_Mackenzie_C,relative-cost-logit
Canada,water_td_irr_HudsonBay_C,water_td_irr_HudsonBay_C,relative-cost-logit
Canada,water_td_irr_CanAtl_C,water_td_irr_CanAtl_C,relative-cost-logit
Canada,water_td_irr_NelsonR_C,water_td_irr_NelsonR_C,relative-cost-logit
Canada,water_td_irr_FraserR_C,water_td_irr_FraserR_C,relative-cost-logit
Canada,water_td_irr_ChurchillR_C,water_td_irr_ChurchillR_C,relative-cost-logit
Canada,water_td_irr_StLwrncR_C,water_td_irr_StLwrncR_C,relative-cost-logit
Canada,water_td_irr_MissouriR_C,water_td_irr_MissouriR_C,relative-cost-logit
Canada,water_td_irr_GreatLakes_C,water_td_irr_GreatLakes_C,relative-cost-logit
Canada,water_td_irr_UsaPacNW_C,water_td_irr_UsaPacNW_C,relative-cost-logit
Canada,water_td_irr_UsaCstNE_C,water_td_irr_UsaCstNE_C,relative-cost-logit
Canada,water_td_dom_W,water_td_dom_W,relative-cost-logit
Canada,water_td_elec_W,water_td_elec_W,relative-cost-logit
Canada,water_td_an_W,water_td_an_W,relative-cost-logit
Canada,water_td_ind_W,water_td_ind_W,relative-cost-logit
Canada,water_td_pri_W,water_td_pri_W,relative-cost-logit
Canada,water_td_irr_NWTerr_W,water_td_irr_NWTerr_W,relative-cost-logit
Canada,water_td_irr_PacArctic_W,water_td_irr_PacArctic_W,relative-cost-logit
Canada,water_td_irr_Mackenzie_W,water_td_irr_Mackenzie_W,relative-cost-logit
Canada,water_td_irr_HudsonBay_W,water_td_irr_HudsonBay_W,relative-cost-logit
Canada,water_td_irr_CanAtl_W,water_td_irr_CanAtl_W,relative-cost-logit
Canada,water_td_irr_NelsonR_W,water_td_irr_NelsonR_W,relative-cost-logit
Canada,water_td_irr_FraserR_W,water_td_irr_FraserR_W,relative-cost-logit
Canada,water_td_irr_ChurchillR_W,water_td_irr_ChurchillR_W,relative-cost-logit
Canada,water_td_irr_StLwrncR_W,water_td_irr_StLwrncR_W,relative-cost-logit
Canada,water_td_irr_MissouriR_W,water_td_irr_MissouriR_W,relative-cost-logit
Canada,water_td_irr_GreatLakes_W,water_td_irr_GreatLakes_W,relative-cost-logit
Canada,water_td_irr_UsaPacNW_W,water_td_irr_UsaPacNW_W,relative-cost-logit
Canada,water_td_irr_UsaCstNE_W,water_td_irr_UsaCstNE_W,relative-cost-logit
Central America and Caribbean,water_td_dom_C,water_td_dom_C,relative-cost-logit
Central America and Caribbean,water_td_elec_C,water_td_elec_C,relative-cost-logit
Central America and Caribbean,water_td_an_C,water_td_an_C,relative-cost-logit
Central America and Caribbean,water_td_ind_C,water_td_ind_C,relative-cost-logit
Central America and Caribbean,water_td_pri_C,water_td_pri_C,relative-cost-logit
Central America and Caribbean,water_td_irr_Caribbean_C,water_td_irr_Caribbean_C,relative-cost-logit
Central America and Caribbean,water_td_irr_YucatanP_C,water_td_irr_YucatanP_C,relative-cost-logit
Central America and Caribbean,water_td_irr_GrijUsuR_C,water_td_irr_GrijUsuR_C,relative-cost-logit
Central America and Caribbean,water_td_irr_CntAmer_C,water_td_irr_CntAmer_C,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_C,water_td_irr_SAmerCstN_C,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_C,water_td_irr_ColEcuaCst_C,relative-cost-logit
Central America and Caribbean,water_td_dom_W,water_td_dom_W,relative-cost-logit
Central America and Caribbean,water_td_elec_W,water_td_elec_W,relative-cost-logit
Central America and Caribbean,water_td_an_W,water_td_an_W,relative-cost-logit
Central America and Caribbean,water_td_ind_W,water_td_ind_W,relative-cost-logit
Central America and Caribbean,water_td_pri_W,water_td_pri_W,relative-cost-logit
Central America and Caribbean,water_td_irr_Caribbean_W,water_td_irr_Caribbean_W,relative-cost-logit
Central America and Caribbean,water_td_irr_YucatanP_W,water_td_irr_YucatanP_W,relative-cost-logit
Central America and Caribbean,water_td_irr_GrijUsuR_W,water_td_irr_GrijUsuR_W,relative-cost-logit
Central America and Caribbean,water_td_irr_CntAmer_W,water_td_irr_CntAmer_W,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_W,water_td_irr_SAmerCstN_W,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_W,water_td_irr_ColEcuaCst_W,relative-cost-logit
Central Asia,water_td_dom_C,water_td_dom_C,relative-cost-logit
Central Asia,water_td_elec_C,water_td_elec_C,relative-cost-logit
Central Asia,water_td_an_C,water_td_an_C,relative-cost-logit
Central Asia,water_td_ind_C,water_td_ind_C,relative-cost-logit
Central Asia,water_td_pri_C,water_td_pri_C,relative-cost-logit
Central Asia,water_td_irr_VolgaR_C,water_td_irr_VolgaR_C,relative-cost-logit
Central Asia,water_td_irr_UralR_C,water_td_irr_UralR_C,relative-cost-logit
Central Asia,water_td_irr_Gobi_C,water_td_irr_Gobi_C,relative-cost-logit
Central Asia,water_td_irr_AmurR_C,water_td_irr_AmurR_C,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_C,water_td_irr_CaspianNE_C,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_C,water_td_irr_BlackSeaN_C,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_C,water_td_irr_YeniseiR_C,relative-cost-logit
Central Asia,water_td_irr_CaspianE_C,water_td_irr_CaspianE_C,relative-cost-logit
Central Asia,water_td_irr_ObR_C,water_td_irr_ObR_C,relative-cost-logit
Central Asia,water_td_irr_AmuDaryaR_C,water_td_irr_AmuDaryaR_C,relative-cost-logit
Central Asia,water_td_irr_LBalkash_C,water_td_irr_LBalkash_C,relative-cost-logit
Central Asia,water_td_irr_BlackSeaS_C,water_td_irr_BlackSeaS_C,relative-cost-logit
Central Asia,water_td_irr_CaspianSW_C,water_td_irr_CaspianSW_C,relative-cost-logit
Central Asia,water_td_irr_SyrDaryaR_C,water_td_irr_SyrDaryaR_C,relative-cost-logit
Central Asia,water_td_irr_Tarim_C,water_td_irr_Tarim_C,relative-cost-logit
Central Asia,water_td_dom_W,water_td_dom_W,relative-cost-logit
Central Asia,water_td_elec_W,water_td_elec_W,relative-cost-logit
Central Asia,water_td_an_W,water_td_an_W,relative-cost-logit
Central Asia,water_td_ind_W,water_td_ind_W,relative-cost-logit
Central Asia,water_td_pri_W,water_td_pri_W,relative-cost-logit
Central Asia,water_td_irr_VolgaR_W,water_td_irr_VolgaR_W,relative-cost-logit
Central Asia,water_td_irr_UralR_W,water_td_irr_UralR_W,relative-cost-logit
Central Asia,water_td_irr_Gobi_W,water_td_irr_Gobi_W,relative-cost-logit
Central Asia,water_td_irr_AmurR_W,water_td_irr_AmurR_W,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_W,water_td_irr_CaspianNE_W,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_W,water_td_irr_BlackSeaN_W,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_W,water_td_irr_YeniseiR_W,relative-cost-logit
Central Asia,water_td_irr_CaspianE_W,water_td_irr_CaspianE_W,relative-cost-logit
Central Asia,water_td_irr_ObR_W,water_td_irr_ObR_W,relative-cost-logit
