INPUT_TABLE
Variable ID
SubsectorLogit_relative-cost-logit

region,supplysector,subsector,logit.type
Africa_Northern,refined liquids enduse,refined liquids enduse,relative-cost-logit
Africa_Northern,refined liquids industrial,refined liquids industrial,relative-cost-logit
Africa_Southern,backup_electricity,gas,relative-cost-logit
Africa_Southern,csp_backup,gas,relative-cost-logit
Africa_Southern,delivered biomass,delivered biomass,relative-cost-logit
Africa_Southern,delivered coal,delivered coal,relative-cost-logit
Africa_Southern,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Africa_Southern,elect_td_bld,elect_td_bld,relative-cost-logit
Africa_Southern,elect_td_ind,elect_td_ind,relative-cost-logit
Africa_Southern,elect_td_trn,elect_td_trn,relative-cost-logit
Africa_Southern,gas pipeline,gas pipeline,relative-cost-logit
Africa_Southern,wholesale gas,wholesale gas,relative-cost-logit
Africa_Southern,delivered gas,delivered gas,relative-cost-logit
Africa_Southern,refined liquids enduse,refined liquids enduse,relative-cost-logit
Africa_Southern,refined liquids industrial,refined liquids industrial,relative-cost-logit
Africa_Western,backup_electricity,gas,relative-cost-logit
Africa_Western,csp_backup,gas,relative-cost-logit
Africa_Western,delivered biomass,delivered biomass,relative-cost-logit
Africa_Western,delivered coal,delivered coal,relative-cost-logit
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Africa_Western,elect_td_bld,elect_td_bld,relative-cost-logit
Africa_Western,elect_td_ind,elect_td_ind,relative-cost-logit
Africa_Western,elect_td_trn,elect_td_trn,relative-cost-logit
Africa_Western,gas pipeline,gas pipeline,relative-cost-logit
Africa_Western,wholesale gas,wholesale gas,relative-cost-logit
Africa_Western,delivered gas,delivered gas,relative-cost-logit
Africa_Western,refined liquids enduse,refined liquids enduse,relative-cost-logit
Africa_Western,refined liquids industrial,refined liquids industrial,relative-cost-logit
Australia_NZ,backup_electricity,gas,relative-cost-logit
Australia_NZ,csp_backup,gas,relative-cost-logit
Australia_NZ,delivered biomass,delivered biomass,relative-cost-logit
Australia_NZ,delivered coal,delivered coal,relative-cost-logit
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Australia_NZ,elect_td_bld,elect_td_bld,relative-cost-logit
Australia_NZ,elect_td_ind,elect_td_ind,relative-cost-logit
Australia_NZ,elect_td_trn,elect_td_trn,relative-cost-logit
Australia_NZ,gas pipeline,gas pipeline,relative-cost-logit
Australia_NZ,wholesale gas,wholesale gas,relative-cost-logit
Australia_NZ,delivered gas,delivered gas,relative-cost-logit
Australia_NZ,refined liquids enduse,refined liquids enduse,relative-cost-logit
Australia_NZ,refined liquids industrial,refined liquids industrial,relative-cost-logit
Brazil,backup_electricity,gas,relative-cost-logit
Brazil,csp_backup,gas,relative-cost-logit
Brazil,delivered biomass,delivered biomass,relative-cost-logit
Brazil,delivered coal,delivered coal,relative-cost-logit
Brazil,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Brazil,elect_td_bld,elect_td_bld,relative-cost-logit
Brazil,elect_td_ind,elect_td_ind,relative-cost-logit
Brazil,elect_td_trn,elect_td_trn,relative-cost-logit
Brazil,gas pipeline,gas pipeline,relative-cost-logit
Brazil,wholesale gas,wholesale gas,relative-cost-logit
Brazil,delivered gas,delivered gas,relative-cost-logit
Brazil,refined liquids enduse,refined liquids enduse,relative-cost-logit
Brazil,refined liquids industrial,refined liquids industrial,relative-cost-logit
Canada,backup_electricity,gas,relative-cost-logit
Canada,csp_backup,gas,relative-cost-logit
Canada,delivered biomass,delivered biomass,relative-cost-logit
Canada,delivered coal,delivered coal,relative-cost-logit
Canada,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Canada,elect_td_bld,elect_td_bld,relative-cost-logit
Canada,elect_td_ind,elect_td_ind,relative-cost-logit
Canada,elect_td_trn,elect_td_trn,relative-cost-logit
Canada,gas pipeline,gas pipeline,relative-cost-logit
Canada,wholesale gas,wholesale gas,relative-cost-logit
Canada,delivered gas,delivered gas,relative-cost-logit
Canada,refined liquids enduse,refined liquids enduse,relative-cost-logit
Canada,refined liquids industrial,refined liquids industrial,relative-cost-logit
Central America and Caribbean,backup_electricity,gas,relative-cost-logit
Central America and Caribbean,csp_backup,gas,relative-cost-logit
Central America and Caribbean,delivered biomass,delivered biomass,relative-cost-logit
Central America and Caribbean,delivered coal,delivered coal,relative-cost-logit
Central America and Caribbean,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Central America and Caribbean,elect_td_bld,elect_td_bld,relative-cost-logit
Central America and Caribbean,elect_td_ind,elect_td_ind,relative-cost-logit
Central America and Caribbean,elect_td_trn,elect_td_trn,relative-cost-logit
Central America and Caribbean,gas pipeline,gas pipeline,relative-cost-logit
Central America and Caribbean,wholesale gas,wholesale gas,relative-cost-logit
Central America and Caribbean,delivered gas,delivered gas,relative-cost-logit
Central America and Caribbean,refined liquids enduse,refined liquids enduse,relative-cost-logit
Central America and Caribbean,refined liquids industrial,refined liquids industrial,relative-cost-logit
Central Asia,backup_electricity,gas,relative-cost-logit
Central Asia,csp_backup,gas,relative-cost-logit
Central Asia,delivered biomass,delivered biomass,relative-cost-logit
Central Asia,delivered coal,delivered coal,relative-cost-logit
Central Asia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Central Asia,elect_td_bld,elect_td_bld,relative-cost-logit
Central Asia,elect_td_ind,elect_td_ind,relative-cost-logit
Central Asia,elect_td_trn,elect_td_trn,relative-cost-logit
Central Asia,gas pipeline,gas pipeline,relative-cost-logit
Central Asia,wholesale gas,wholesale gas,relative-cost-logit
Central Asia,delivered gas,delivered gas,relative-cost-logit
Central Asia,refined liquids enduse,refined liquids enduse,relative-cost-logit
Central Asia,refined liquids industrial,refined liquids industrial,relative-cost-logit
China,backup_electricity,gas,relative-cost-logit
China,csp_backup,gas,relative-cost-logit
China,delivered biomass,delivered biomass,relative-cost-logit
China,delivered coal,delivered coal,relative-cost-logit
China,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
China,elect_td_bld,elect_td_bld,relative-cost-logit
China,elect_td_ind,elect_td_ind,relative-cost-logit
China,elect_td_trn,elect_td_trn,relative-cost-logit
China,gas pipeline,gas pipeline,relative-cost-logit
China,wholesale gas,wholesale gas,relative-cost-logit
China,delivered gas,delivered gas,relative-cost-logit
China,refined liquids enduse,refined liquids enduse,relative-cost-logit
China,refined liquids industrial,refined liquids industrial,relative-cost-logit
EU-12,backup_electricity,gas,relative-cost-logit
EU-12,csp_backup,gas,relative-cost-logit
EU-12,delivered biomass,delivered biomass,relative-cost-logit
EU-12,delivered coal,delivered coal,relative-cost-logit
EU-12,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
EU-12,elect_td_bld,elect_td_bld,relative-cost-logit
EU-12,elect_td_ind,elect_td_ind,relative-cost-logit
EU-12,elect_td_trn,elect_td_trn,relative-cost-logit
EU-12,gas pipeline,gas pipeline,relative-cost-logit
EU-12,wholesale gas,wholesale gas,relative-cost-logit
EU-12,delivered gas,delivered gas,relative-cost-logit
EU-12,refined liquids enduse,refined liquids enduse,relative-cost-logit
EU-12,refined liquids industrial,refined liquids industrial,relative-cost-logit
EU-15,backup_electricity,gas,relative-cost-logit
EU-15,csp_backup,gas,relative-cost-logit
EU-15,delivered biomass,delivered biomass,relative-cost-logit
EU-15,delivered coal,delivered coal,relative-cost-logit
EU-15,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
EU-15,elect_td_bld,elect_td_bld,relative-cost-logit
EU-15,elect_td_ind,elect_td_ind,relative-cost-logit
EU-15,elect_td_trn,elect_td_trn,relative-cost-logit
EU-15,gas pipeline,gas pipeline,relative-cost-logit
EU-15,wholesale gas,wholesale gas,relative-cost-logit
EU-15,delivered gas,delivered gas,relative-cost-logit
EU-15,refined liquids enduse,refined liquids enduse,relative-cost-logit
EU-15,refined liquids industrial,refined liquids industrial,relative-cost-logit
Europe_Eastern,backup_electricity,gas,relative-cost-logit
Europe_Eastern,csp_backup,gas,relative-cost-logit
Europe_Eastern,delivered biomass,delivered biomass,relative-cost-logit
Europe_Eastern,delivered coal,delivered coal,relative-cost-logit
Europe_Eastern,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Europe_Eastern,elect_td_bld,elect_td_bld,relative-cost-logit
Europe_Eastern,elect_td_ind,elect_td_ind,relative-cost-logit
Europe_Eastern,elect_td_trn,elect_td_trn,relative-cost-logit
Europe_Eastern,gas pipeline,gas pipeline,relative-cost-logit
Europe_Eastern,wholesale gas,wholesale gas,relative-cost-logit
Europe_Eastern,delivered gas,delivered gas,relative-cost-logit
Europe_Eastern,refined liquids enduse,refined liquids enduse,relative-cost-logit
Europe_Eastern,refined liquids industrial,refined liquids industrial,relative-cost-logit
Europe_Non_EU,backup_electricity,gas,relative-cost-logit
Europe_Non_EU,csp_backup,gas,relative-cost-logit
Europe_Non_EU,delivered biomass,delivered biomass,relative-cost-logit
Europe_Non_EU,delivered coal,delivered coal,relative-cost-logit
Europe_Non_EU,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Europe_Non_EU,elect_td_bld,elect_td_bld,relative-cost-logit
Europe_Non_EU,elect_td_ind,elect_td_ind,relative-cost-logit
Europe_Non_EU,elect_td_trn,elect_td_trn,relative-cost-logit
Europe_Non_EU,gas pipeline,gas pipeline,relative-cost-logit
Europe_Non_EU,wholesale gas,wholesale gas,relative-cost-logit
Europe_Non_EU,delivered gas,delivered gas,relative-cost-logit
Europe_Non_EU,refined liquids enduse,refined liquids enduse,relative-cost-logit
Europe_Non_EU,refined liquids industrial,refined liquids industrial,relative-cost-logit
European Free Trade Association,backup_electricity,gas,relative-cost-logit
European Free Trade Association,csp_backup,gas,relative-cost-logit
European Free Trade Association,delivered biomass,delivered biomass,relative-cost-logit
European Free Trade Association,delivered coal,delivered coal,relative-cost-logit
European Free Trade Association,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
European Free Trade Association,elect_td_bld,elect_td_bld,relative-cost-logit
European Free Trade Association,elect_td_ind,elect_td_ind,relative-cost-logit
European Free Trade Association,elect_td_trn,elect_td_trn,relative-cost-logit
European Free Trade Association,gas pipeline,gas pipeline,relative-cost-logit
European Free Trade Association,wholesale gas,wholesale gas,relative-cost-logit
European Free Trade Association,delivered gas,delivered gas,relative-cost-logit
European Free Trade Association,refined liquids enduse,refined liquids enduse,relative-cost-logit
European Free Trade Association,refined liquids industrial,refined liquids industrial,relative-cost-logit
India,backup_electricity,gas,relative-cost-logit
India,csp_backup,gas,relative-cost-logit
India,delivered biomass,delivered biomass,relative-cost-logit
India,delivered coal,delivered coal,relative-cost-logit
India,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
India,elect_td_bld,elect_td_bld,relative-cost-logit
India,elect_td_ind,elect_td_ind,relative-cost-logit
India,elect_td_trn,elect_td_trn,relative-cost-logit
India,gas pipeline,gas pipeline,relative-cost-logit
India,wholesale gas,wholesale gas,relative-cost-logit
India,delivered gas,delivered gas,relative-cost-logit
India,refined liquids enduse,refined liquids enduse,relative-cost-logit
India,refined liquids industrial,refined liquids industrial,relative-cost-logit
Indonesia,backup_electricity,gas,relative-cost-logit
Indonesia,csp_backup,gas,relative-cost-logit
Indonesia,delivered biomass,delivered biomass,relative-cost-logit
Indonesia,delivered coal,delivered coal,relative-cost-logit
Indonesia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Indonesia,elect_td_bld,elect_td_bld,relative-cost-logit
Indonesia,elect_td_ind,elect_td_ind,relative-cost-logit
Indonesia,elect_td_trn,elect_td_trn,relative-cost-logit
Indonesia,gas pipeline,gas pipeline,relative-cost-logit
Indonesia,wholesale gas,wholesale gas,relative-cost-logit
Indonesia,delivered gas,delivered gas,relative-cost-logit
Indonesia,refined liquids enduse,refined liquids enduse,relative-cost-logit
Indonesia,refined liquids industrial,refined liquids industrial,relative-cost-logit
Japan,backup_electricity,gas,relative-cost-logit
Japan,csp_backup,gas,relative-cost-logit
Japan,delivered biomass,delivered biomass,relative-cost-logit
Japan,delivered coal,delivered coal,relative-cost-logit
Japan,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Japan,elect_td_bld,elect_td_bld,relative-cost-logit
Japan,elect_td_ind,elect_td_ind,relative-cost-logit
Japan,elect_td_trn,elect_td_trn,relative-cost-logit
Japan,gas pipeline,gas pipeline,relative-cost-logit
Japan,wholesale gas,wholesale gas,relative-cost-logit
Japan,delivered gas,delivered gas,relative-cost-logit
Japan,refined liquids enduse,refined liquids enduse,relative-cost-logit
Japan,refined liquids industrial,refined liquids industrial,relative-cost-logit
Mexico,backup_electricity,gas,relative-cost-logit
Mexico,csp_backup,gas,relative-cost-logit
Mexico,delivered biomass,delivered biomass,relative-cost-logit
Mexico,delivered coal,delivered coal,relative-cost-logit
Mexico,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Mexico,elect_td_bld,elect_td_bld,relative-cost-logit
Mexico,elect_td_ind,elect_td_ind,relative-cost-logit
Mexico,elect_td_trn,elect_td_trn,relative-cost-logit
Mexico,gas pipeline,gas pipeline,relative-cost-logit
Mexico,wholesale gas,wholesale gas,relative-cost-logit
Mexico,delivered gas,delivered gas,relative-cost-logit
Mexico,refined liquids enduse,refined liquids enduse,relative-cost-logit
Mexico,refined liquids industrial,refined liquids industrial,relative-cost-logit
Middle East,backup_electricity,gas,relative-cost-logit
Middle East,csp_backup,gas,relative-cost-logit
Middle East,delivered biomass,delivered biomass,relative-cost-logit
Middle East,delivered coal,delivered coal,relative-cost-logit
Middle East,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Middle East,elect_td_bld,elect_td_bld,relative-cost-logit
Middle East,elect_td_ind,elect_td_ind,relative-cost-logit
Middle East,elect_td_trn,elect_td_trn,relative-cost-logit
Middle East,gas pipeline,gas pipeline,relative-cost-logit
Middle East,wholesale gas,wholesale gas,relative-cost-logit
Middle East,delivered gas,delivered gas,relative-cost-logit
Middle East,refined liquids enduse,refined liquids enduse,relative-cost-logit
Middle East,refined liquids industrial,refined liquids industrial,relative-cost-logit
Pakistan,backup_electricity,gas,relative-cost-logit
Pakistan,csp_backup,gas,relative-cost-logit
Pakistan,delivered biomass,delivered biomass,relative-cost-logit
Pakistan,delivered coal,delivered coal,relative-cost-logit
Pakistan,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Pakistan,elect_td_bld,elect_td_bld,relative-cost-logit
Pakistan,elect_td_ind,elect_td_ind,relative-cost-logit
Pakistan,elect_td_trn,elect_td_trn,relative-cost-logit
Pakistan,gas pipeline,gas pipeline,relative-cost-logit
Pakistan,wholesale gas,wholesale gas,relative-cost-logit
Pakistan,delivered gas,delivered gas,relative-cost-logit
Pakistan,refined liquids enduse,refined liquids enduse,relative-cost-logit
Pakistan,refined liquids industrial,refined liquids industrial,relative-cost-logit
Russia,backup_electricity,gas,relative-cost-logit
Russia,csp_backup,gas,relative-cost-logit
Russia,delivered biomass,delivered biomass,relative-cost-logit
Russia,delivered coal,delivered coal,relative-cost-logit
Russia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Russia,elect_td_bld,elect_td_bld,relative-cost-logit
Russia,elect_td_ind,elect_td_ind,relative-cost-logit
Russia,elect_td_trn,elect_td_trn,relative-cost-logit
Russia,gas pipeline,gas pipeline,relative-cost-logit
Russia,wholesale gas,wholesale gas,relative-cost-logit
Russia,delivered gas,delivered gas,relative-cost-logit
Russia,refined liquids enduse,refined liquids enduse,relative-cost-logit
Russia,refined liquids industrial,refined liquids industrial,relative-cost-logit
South Africa,backup_electricity,gas,relative-cost-logit
South Africa,csp_backup,gas,relative-cost-logit
South Africa,delivered biomass,delivered biomass,relative-cost-logit
South Africa,delivered coal,delivered coal,relative-cost-logit
South Africa,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
South Africa,elect_td_bld,elect_td_bld,relative-cost-logit
South Africa,elect_td_ind,elect_td_ind,relative-cost-logit
South Africa,elect_td_trn,elect_td_trn,relative-cost-logit
South Africa,gas pipeline,gas pipeline,relative-cost-logit
South Africa,wholesale gas,wholesale gas,relative-cost-logit
South Africa,delivered gas,delivered gas,relative-cost-logit
South Africa,refined liquids enduse,refined liquids enduse,relative-cost-logit
South Africa,refined liquids industrial,refined liquids industrial,relative-cost-logit
South America_Northern,backup_electricity,gas,relative-cost-logit
South America_Northern,csp_backup,gas,relative-cost-logit
South America_Northern,delivered biomass,delivered biomass,relative-cost-logit
South America_Northern,delivered coal,delivered coal,relative-cost-logit
South America_Northern,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
South America_Northern,elect_td_bld,elect_td_bld,relative-cost-logit
South America_Northern,elect_td_ind,elect_td_ind,relative-cost-logit
South America_Northern,elect_td_trn,elect_td_trn,relative-cost-logit
South America_Northern,gas pipeline,gas pipeline,relative-cost-logit
South America_Northern,wholesale gas,wholesale gas,relative-cost-logit
South America_Northern,delivered gas,delivered gas,relative-cost-logit
South America_Northern,refined liquids enduse,refined liquids enduse,relative-cost-logit
South America_Northern,refined liquids industrial,refined liquids industrial,relative-cost-logit
South America_Southern,backup_electricity,gas,relative-cost-logit
South America_Southern,csp_backup,gas,relative-cost-logit
South America_Southern,delivered biomass,delivered biomass,relative-cost-logit
South America_Southern,delivered coal,delivered coal,relative-cost-logit
South America_Southern,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
South America_Southern,elect_td_bld,elect_td_bld,relative-cost-logit
South America_Southern,elect_td_ind,elect_td_ind,relative-cost-logit
South America_Southern,elect_td_trn,elect_td_trn,relative-cost-logit
South America_Southern,gas pipeline,gas pipeline,relative-cost-logit
South America_Southern,wholesale gas,wholesale gas,relative-cost-logit
South America_Southern,delivered gas,delivered gas,relative-cost-logit
South America_Southern,refined liquids enduse,refined liquids enduse,relative-cost-logit
South America_Southern,refined liquids industrial,refined liquids industrial,relative-cost-logit
South Asia,backup_electricity,gas,relative-cost-logit
South Asia,csp_backup,gas,relative-cost-logit
South Asia,delivered biomass,delivered biomass,relative-cost-logit
South Asia,delivered coal,delivered coal,relative-cost-logit
South Asia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
South Asia,elect_td_bld,elect_td_bld,relative-cost-logit
South Asia,elect_td_ind,elect_td_ind,relative-cost-logit
South Asia,elect_td_trn,elect_td_trn,relative-cost-logit
South Asia,gas pipeline,gas pipeline,relative-cost-logit
South Asia,wholesale gas,wholesale gas,relative-cost-logit
South Asia,delivered gas,delivered gas,relative-cost-logit
South Asia,refined liquids enduse,refined liquids enduse,relative-cost-logit
South Asia,refined liquids industrial,refined liquids industrial,relative-cost-logit
South Korea,backup_electricity,gas,relative-cost-logit
South Korea,csp_backup,gas,relative-cost-logit
South Korea,delivered biomass,delivered biomass,relative-cost-logit
South Korea,delivered coal,delivered coal,relative-cost-logit
South Korea,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
South Korea,elect_td_bld,elect_td_bld,relative-cost-logit
South Korea,elect_td_ind,elect_td_ind,relative-cost-logit
South Korea,elect_td_trn,elect_td_trn,relative-cost-logit
South Korea,gas pipeline,gas pipeline,relative-cost-logit
South Korea,wholesale gas,wholesale gas,relative-cost-logit
South Korea,delivered gas,delivered gas,relative-cost-logit
South Korea,refined liquids enduse,refined liquids enduse,relative-cost-logit
South Korea,refined liquids industrial,refined liquids industrial,relative-cost-logit
Southeast Asia,backup_electricity,gas,relative-cost-logit
Southeast Asia,csp_backup,gas,relative-cost-logit
Southeast Asia,delivered biomass,delivered biomass,relative-cost-logit
Southeast Asia,delivered coal,delivered coal,relative-cost-logit
Southeast Asia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Southeast Asia,elect_td_bld,elect_td_bld,relative-cost-logit
Southeast Asia,elect_td_ind,elect_td_ind,relative-cost-logit
Southeast Asia,elect_td_trn,elect_td_trn,relative-cost-logit
Southeast Asia,gas pipeline,gas pipeline,relative-cost-logit
Southeast Asia,wholesale gas,wholesale gas,relative-cost-logit
Southeast Asia,delivered gas,delivered gas,relative-cost-logit
Southeast Asia,refined liquids enduse,refined liquids enduse,relative-cost-logit
Southeast Asia,refined liquids industrial,refined liquids industrial,relative-cost-logit
Taiwan,backup_electricity,gas,relative-cost-logit
Taiwan,csp_backup,gas,relative-cost-logit
Taiwan,delivered biomass,delivered biomass,relative-cost-logit
Taiwan,delivered coal,delivered coal,relative-cost-logit
Taiwan,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Taiwan,elect_td_bld,elect_td_bld,relative-cost-logit
Taiwan,elect_td_ind,elect_td_ind,relative-cost-logit
Taiwan,elect_td_trn,elect_td_trn,relative-cost-logit
Taiwan,gas pipeline,gas pipeline,relative-cost-logit
Taiwan,wholesale gas,wholesale gas,relative-cost-logit
Taiwan,delivered gas,delivered gas,relative-cost-logit
Taiwan,refined liquids enduse,refined liquids enduse,relative-cost-logit
Taiwan,refined liquids industrial,refined liquids industrial,relative-cost-logit
Argentina,backup_electricity,gas,relative-cost-logit
Argentina,csp_backup,gas,relative-cost-logit
Argentina,delivered biomass,delivered biomass,relative-cost-logit
Argentina,delivered coal,delivered coal,relative-cost-logit
Argentina,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Argentina,elect_td_bld,elect_td_bld,relative-cost-logit
Argentina,elect_td_ind,elect_td_ind,relative-cost-logit
Argentina,elect_td_trn,elect_td_trn,relative-cost-logit
Argentina,gas pipeline,gas pipeline,relative-cost-logit
Argentina,wholesale gas,wholesale gas,relative-cost-logit
Argentina,delivered gas,delivered gas,relative-cost-logit
Argentina,refined liquids enduse,refined liquids enduse,relative-cost-logit
Argentina,refined liquids industrial,refined liquids industrial,relative-cost-logit
Colombia,backup_electricity,gas,relative-cost-logit
Colombia,csp_backup,gas,relative-cost-logit
Colombia,delivered biomass,delivered biomass,relative-cost-logit
Colombia,delivered coal,delivered coal,relative-cost-logit
Colombia,electricity_net_ownuse,electricity_net_ownuse,relative-cost-logit
Colombia,elect_td_bld,elect_td_bld,relative-cost-logit
Colombia,elect_td_ind,elect_td_ind,relative-cost-logit
Colombia,elect_td_trn,elect_td_trn,relative-cost-logit
Colombia,gas pipeline,gas pipeline,relative-cost-logit
Colombia,wholesale gas,wholesale gas,relative-cost-logit
Colombia,delivered gas,delivered gas,relative-cost-logit
Colombia,refined liquids enduse,refined liquids enduse,relative-cost-logit
Colombia,refined liquids industrial,refined liquids industrial,relative-cost-logit
