INPUT_TABLE
Variable ID
MAC

region,supplysector,subsector,stub.technology,year,Non.CO2,mac.control,tax,mac.reduction,market.name
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,0,0.203,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,5,0.469,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,10,0.469,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,15,0.469,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,32,0.469,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,66,0.469,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,129,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,243,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,486,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,1093,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,2064,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,4857,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,7285,0.577,CO2
Africa_Southern,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,12141,0.577,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,0,0.224,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,5,0.371,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,10,0.63,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,15,0.63,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,32,0.63,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,66,0.68,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,129,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,243,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,486,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,1093,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,2064,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,4857,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,7285,0.718,CO2
Africa_Western,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,12141,0.718,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,0,0.203,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,5,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,10,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,15,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,32,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,66,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,129,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,243,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,486,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,1093,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,2064,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,4857,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,7285,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,12141,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,0,0.203,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,5,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,10,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,15,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,32,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,66,0.469,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,129,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,243,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,486,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,1093,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,2064,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,4857,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,7285,0.577,CO2
Africa_Western,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,12141,0.577,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,0,0.214,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,5,0.244,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,10,0.245,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,15,0.367,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,32,0.431,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,66,0.499,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,129,0.499,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,243,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,486,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,1093,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,2064,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,4857,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,7285,0.534,CO2
Argentina,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,12141,0.534,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,0,0.233,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,5,0.368,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,10,0.478,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,15,0.603,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,32,0.63,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,66,0.633,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,129,0.692,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,243,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,486,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,1093,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,2064,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,4857,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,7285,0.718,CO2
Argentina,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,12141,0.718,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,0,0.01,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,5,0.096,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,10,0.104,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,15,0.245,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,32,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,66,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,129,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,243,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,486,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,1093,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,2064,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,4857,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,7285,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,12141,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,0,0.01,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,5,0.096,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,10,0.104,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,15,0.245,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,32,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,66,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,129,0.47,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,243,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,486,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,1093,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,2064,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,4857,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,7285,0.578,CO2
Argentina,industrial processes,Al_Mg,Al_Mg,1975,CF4,Aluminum and Magnesium Production,12141,0.578,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,0,0.214,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,5,0.244,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,10,0.245,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,15,0.367,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,32,0.431,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,66,0.499,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,129,0.499,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,243,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,486,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,1093,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,2064,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,4857,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,7285,0.534,CO2
Argentina,resid cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,12141,0.534,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,0,0.434,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,5,0.437,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,10,0.471,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,15,0.589,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,32,0.589,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,66,0.722,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,129,0.722,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,243,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,486,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,1093,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,2064,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,4857,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,7285,0.768,CO2
Australia_NZ,comm cooling,electricity,electricity,1975,C2F6,Refrigeration and Air Conditioning,12141,0.768,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,0,0.36,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,5,0.36,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,10,0.63,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,15,0.63,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,32,0.63,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,66,0.63,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,129,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,243,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,486,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,1093,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,2064,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,4857,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,7285,0.718,CO2
Australia_NZ,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,1975,SF6,Electric Power Systems,12141,0.718,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,0,0.002,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,5,0.063,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,10,0.078,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,15,0.096,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,32,0.101,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,66,0.47,CO2
Australia_NZ,industrial processes,Al_Mg,Al_Mg,1975,C2F6,Aluminum and Magnesium Production,129,0.47,CO2
