INPUT_TABLE
Variable ID
LN1_Logit_relative-cost-logit

region,LandAllocatorRoot,LandNode1,logit.type
Indonesia,root,ProtectedUnmanagedPasture_JavaTimor,relative-cost-logit
Indonesia,root,ProtectedUnmanagedPasture_SepikR,relative-cost-logit
Indonesia,root,ProtectedUnmanagedPasture_FlyR,relative-cost-logit
Japan,root,ProtectedUnmanagedPasture_Japan,relative-cost-logit
Japan,root,ProtectedUnmanagedPasture_Taiwan,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_MexBaja,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_MexCstNW,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_MexGulf,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_YucatanP,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_MexInt,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_MexCstW,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_Papaloapan,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_RioLerma,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_RioVerde,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_GrijUsuR,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_RioBalsas,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_CntAmer,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_Tehuantpc,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_California,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_UsaColoRS,relative-cost-logit
Mexico,root,ProtectedUnmanagedPasture_RioGrande,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_CaspianE,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_CaspianSW,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_MeditE,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_Iran,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_TigrEuphR,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_PersianGulf,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_FarahrudR,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_RedSeaE,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_ArabianP,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_DeadSea,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_Helmand,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_SinaiP,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_EJrdnSyr,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_AfrCstNE,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_HamuMashR,relative-cost-logit
Middle East,root,ProtectedUnmanagedPasture_ArabianSea,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_AmuDaryaR,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_Tarim,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_IndusR,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_Helmand,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_HamuMashR,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_ArabianSea,relative-cost-logit
Pakistan,root,ProtectedUnmanagedPasture_SabarmatiR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_SiberiaN,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_SiberiaW,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_KaraSea,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_LenaR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_ScndnvN,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_BarentsSea,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_Finland,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_DvinaRN,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_NevaR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_VolgaR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_BalticSea,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_NarvaR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_DaugavaR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_PolandCst,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_NemanR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_RusCstSE,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_UralR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_DnieperR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_Gobi,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_AmurR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_CaspianNE,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_BlackSeaN,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_YeniseiR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_DonR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_ObR,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_BlackSeaS,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_CaspianSW,relative-cost-logit
Russia,root,ProtectedUnmanagedPasture_SyrDaryaR,relative-cost-logit
South Africa,root,ProtectedUnmanagedPasture_OrangeR,relative-cost-logit
South Africa,root,ProtectedUnmanagedPasture_AfrCstSW,relative-cost-logit
South Africa,root,ProtectedUnmanagedPasture_AfrCstS,relative-cost-logit
South Africa,root,ProtectedUnmanagedPasture_LimpopoR,relative-cost-logit
South Africa,root,ProtectedUnmanagedPasture_AfrCstSSW,relative-cost-logit
South America_Northern,root,ProtectedUnmanagedPasture_SAmerCstN,relative-cost-logit
South America_Northern,root,ProtectedUnmanagedPasture_OrinocoR,relative-cost-logit
South America_Northern,root,ProtectedUnmanagedPasture_SAmerCstNE,relative-cost-logit
South America_Northern,root,ProtectedUnmanagedPasture_MagdalenaR,relative-cost-logit
South America_Northern,root,ProtectedUnmanagedPasture_AmazonR,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_ColEcuaCst,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_AmazonR,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_ChileCstS,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_PeruCst,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_BrzCstS,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_LaPuna,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_RioLaPlata,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_ChileCstN,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_ArgColoR,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_NegroR,relative-cost-logit
South America_Southern,root,ProtectedUnmanagedPasture_ArgCstS,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_CaspianE,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_AmuDaryaR,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_IndusR,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_FarahrudR,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_Helmand,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_HamuMashR,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_GangesR,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_BengalBay,relative-cost-logit
South Asia,root,ProtectedUnmanagedPasture_SriLanka,relative-cost-logit
South Korea,root,ProtectedUnmanagedPasture_Korea,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_RusCstSE,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Korea,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_BoHai,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_XunJiang,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Hong,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_GangesR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_SChinaSea,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_BengalBay,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Phlppns,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Mekong,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_VietnamCst,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Salween,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_IrrawaddyR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_SittaungR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_MalaysiaP,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_ChaoPhrR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_ThaiGulf,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_IdnE,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_BorneoCstN,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_Kalimantan,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_IrianJaya,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_PapuaCst,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_JavaTimor,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_SepikR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_FlyR,relative-cost-logit
Southeast Asia,root,ProtectedUnmanagedPasture_NewCaledn,relative-cost-logit
Argentina,root,ProtectedUnmanagedPasture_ChileCstS,relative-cost-logit
Argentina,root,ProtectedUnmanagedPasture_LaPuna,relative-cost-logit
Argentina,root,ProtectedUnmanagedPasture_MarChiq,relative-cost-logit
Argentina,root,ProtectedUnmanagedPasture_Salinas,relative-cost-logit
Argentina,root,ProtectedUnmanagedPasture_RioLaPlata,relative-cost-logit
