INPUT_TABLE
Variable ID
LN1_Logit_relative-cost-logit

region,LandAllocatorRoot,LandNode1,logit.type
Central America and Caribbean,root,UrbanLand_ColEcuaCst,relative-cost-logit
Central America and Caribbean,root,AgroForestLand_ColEcuaCst,relative-cost-logit
Central America and Caribbean,root,UrbanLand_GrijUsuR,relative-cost-logit
Central America and Caribbean,root,AgroForestLand_GrijUsuR,relative-cost-logit
Central America and Caribbean,root,UrbanLand_SAmerCstN,relative-cost-logit
Central America and Caribbean,root,AgroForestLand_SAmerCstN,relative-cost-logit
Central America and Caribbean,root,UrbanLand_YucatanP,relative-cost-logit
Central America and Caribbean,root,AgroForestLand_YucatanP,relative-cost-logit
Central Asia,root,UrbanLand_AmuDaryaR,relative-cost-logit
Central Asia,root,Tundra_AmuDaryaR,relative-cost-logit
Central Asia,root,RockIceDesert_AmuDaryaR,relative-cost-logit
Central Asia,root,AgroForestLand_AmuDaryaR,relative-cost-logit
Central Asia,root,UrbanLand_AmurR,relative-cost-logit
Central Asia,root,AgroForestLand_AmurR,relative-cost-logit
Central Asia,root,AgroForestLand_BlackSeaN,relative-cost-logit
Central Asia,root,UrbanLand_BlackSeaS,relative-cost-logit
Central Asia,root,Tundra_BlackSeaS,relative-cost-logit
Central Asia,root,RockIceDesert_BlackSeaS,relative-cost-logit
Central Asia,root,AgroForestLand_BlackSeaS,relative-cost-logit
Central Asia,root,UrbanLand_CaspianE,relative-cost-logit
Central Asia,root,Tundra_CaspianE,relative-cost-logit
Central Asia,root,RockIceDesert_CaspianE,relative-cost-logit
Central Asia,root,AgroForestLand_CaspianE,relative-cost-logit
Central Asia,root,UrbanLand_CaspianNE,relative-cost-logit
Central Asia,root,Tundra_CaspianNE,relative-cost-logit
Central Asia,root,RockIceDesert_CaspianNE,relative-cost-logit
Central Asia,root,AgroForestLand_CaspianNE,relative-cost-logit
Central Asia,root,UrbanLand_CaspianSW,relative-cost-logit
Central Asia,root,Tundra_CaspianSW,relative-cost-logit
Central Asia,root,RockIceDesert_CaspianSW,relative-cost-logit
Central Asia,root,AgroForestLand_CaspianSW,relative-cost-logit
Central Asia,root,UrbanLand_Gobi,relative-cost-logit
Central Asia,root,Tundra_Gobi,relative-cost-logit
Central Asia,root,RockIceDesert_Gobi,relative-cost-logit
Central Asia,root,AgroForestLand_Gobi,relative-cost-logit
Central Asia,root,UrbanLand_LBalkash,relative-cost-logit
Central Asia,root,Tundra_LBalkash,relative-cost-logit
Central Asia,root,RockIceDesert_LBalkash,relative-cost-logit
Central Asia,root,AgroForestLand_LBalkash,relative-cost-logit
Central Asia,root,UrbanLand_ObR,relative-cost-logit
Central Asia,root,Tundra_ObR,relative-cost-logit
Central Asia,root,RockIceDesert_ObR,relative-cost-logit
Central Asia,root,AgroForestLand_ObR,relative-cost-logit
Central Asia,root,UrbanLand_SyrDaryaR,relative-cost-logit
Central Asia,root,Tundra_SyrDaryaR,relative-cost-logit
Central Asia,root,RockIceDesert_SyrDaryaR,relative-cost-logit
Central Asia,root,AgroForestLand_SyrDaryaR,relative-cost-logit
Central Asia,root,Tundra_Tarim,relative-cost-logit
Central Asia,root,RockIceDesert_Tarim,relative-cost-logit
Central Asia,root,AgroForestLand_Tarim,relative-cost-logit
Central Asia,root,UrbanLand_UralR,relative-cost-logit
Central Asia,root,AgroForestLand_UralR,relative-cost-logit
Central Asia,root,UrbanLand_VolgaR,relative-cost-logit
Central Asia,root,AgroForestLand_VolgaR,relative-cost-logit
Central Asia,root,UrbanLand_YeniseiR,relative-cost-logit
Central Asia,root,Tundra_YeniseiR,relative-cost-logit
Central Asia,root,AgroForestLand_YeniseiR,relative-cost-logit
China,root,Tundra_AmuDaryaR,relative-cost-logit
China,root,RockIceDesert_AmuDaryaR,relative-cost-logit
China,root,AgroForestLand_AmuDaryaR,relative-cost-logit
China,root,UrbanLand_AmurR,relative-cost-logit
China,root,Tundra_AmurR,relative-cost-logit
China,root,AgroForestLand_AmurR,relative-cost-logit
China,root,UrbanLand_BoHai,relative-cost-logit
China,root,Tundra_BoHai,relative-cost-logit
China,root,RockIceDesert_BoHai,relative-cost-logit
China,root,AgroForestLand_BoHai,relative-cost-logit
China,root,UrbanLand_ChinaCst,relative-cost-logit
China,root,RockIceDesert_ChinaCst,relative-cost-logit
China,root,AgroForestLand_ChinaCst,relative-cost-logit
China,root,UrbanLand_GangesR,relative-cost-logit
China,root,Tundra_GangesR,relative-cost-logit
China,root,RockIceDesert_GangesR,relative-cost-logit
China,root,AgroForestLand_GangesR,relative-cost-logit
China,root,UrbanLand_Gobi,relative-cost-logit
China,root,Tundra_Gobi,relative-cost-logit
China,root,RockIceDesert_Gobi,relative-cost-logit
China,root,AgroForestLand_Gobi,relative-cost-logit
China,root,UrbanLand_Hainan,relative-cost-logit
China,root,AgroForestLand_Hainan,relative-cost-logit
China,root,UrbanLand_Hong,relative-cost-logit
China,root,AgroForestLand_Hong,relative-cost-logit
China,root,UrbanLand_HuangHeR,relative-cost-logit
China,root,Tundra_HuangHeR,relative-cost-logit
China,root,RockIceDesert_HuangHeR,relative-cost-logit
China,root,AgroForestLand_HuangHeR,relative-cost-logit
China,root,UrbanLand_IndusR,relative-cost-logit
China,root,Tundra_IndusR,relative-cost-logit
China,root,RockIceDesert_IndusR,relative-cost-logit
China,root,AgroForestLand_IndusR,relative-cost-logit
China,root,UrbanLand_IrrawaddyR,relative-cost-logit
China,root,Tundra_IrrawaddyR,relative-cost-logit
China,root,AgroForestLand_IrrawaddyR,relative-cost-logit
China,root,UrbanLand_LBalkash,relative-cost-logit
China,root,Tundra_LBalkash,relative-cost-logit
China,root,RockIceDesert_LBalkash,relative-cost-logit
China,root,AgroForestLand_LBalkash,relative-cost-logit
China,root,UrbanLand_Mekong,relative-cost-logit
China,root,Tundra_Mekong,relative-cost-logit
China,root,RockIceDesert_Mekong,relative-cost-logit
China,root,AgroForestLand_Mekong,relative-cost-logit
China,root,UrbanLand_ObR,relative-cost-logit
China,root,Tundra_ObR,relative-cost-logit
China,root,RockIceDesert_ObR,relative-cost-logit
China,root,AgroForestLand_ObR,relative-cost-logit
China,root,UrbanLand_RusCstSE,relative-cost-logit
China,root,AgroForestLand_RusCstSE,relative-cost-logit
China,root,UrbanLand_Salween,relative-cost-logit
China,root,Tundra_Salween,relative-cost-logit
China,root,RockIceDesert_Salween,relative-cost-logit
China,root,AgroForestLand_Salween,relative-cost-logit
China,root,UrbanLand_SChinaSea,relative-cost-logit
China,root,RockIceDesert_SChinaSea,relative-cost-logit
China,root,AgroForestLand_SChinaSea,relative-cost-logit
China,root,Tundra_SyrDaryaR,relative-cost-logit
China,root,AgroForestLand_SyrDaryaR,relative-cost-logit
China,root,UrbanLand_Taiwan,relative-cost-logit
China,root,AgroForestLand_Taiwan,relative-cost-logit
China,root,UrbanLand_Tarim,relative-cost-logit
China,root,Tundra_Tarim,relative-cost-logit
China,root,RockIceDesert_Tarim,relative-cost-logit
China,root,AgroForestLand_Tarim,relative-cost-logit
China,root,UrbanLand_Tibet,relative-cost-logit
China,root,Tundra_Tibet,relative-cost-logit
China,root,RockIceDesert_Tibet,relative-cost-logit
China,root,AgroForestLand_Tibet,relative-cost-logit
China,root,UrbanLand_XunJiang,relative-cost-logit
China,root,AgroForestLand_XunJiang,relative-cost-logit
China,root,UrbanLand_Yangtze,relative-cost-logit
China,root,Tundra_Yangtze,relative-cost-logit
China,root,RockIceDesert_Yangtze,relative-cost-logit
China,root,AgroForestLand_Yangtze,relative-cost-logit
China,root,UrbanLand_ZiyaHe,relative-cost-logit
China,root,Tundra_ZiyaHe,relative-cost-logit
China,root,RockIceDesert_ZiyaHe,relative-cost-logit
China,root,AgroForestLand_ZiyaHe,relative-cost-logit
EU-12,root,UrbanLand_AdrBlkSea,relative-cost-logit
EU-12,root,AgroForestLand_AdrBlkSea,relative-cost-logit
EU-12,root,UrbanLand_BalticSea,relative-cost-logit
EU-12,root,AgroForestLand_BalticSea,relative-cost-logit
EU-12,root,UrbanLand_DanubeR,relative-cost-logit
EU-12,root,AgroForestLand_DanubeR,relative-cost-logit
EU-12,root,UrbanLand_DaugavaR,relative-cost-logit
EU-12,root,AgroForestLand_DaugavaR,relative-cost-logit
EU-12,root,AgroForestLand_DniesterR,relative-cost-logit
EU-12,root,UrbanLand_DnkGrmCst,relative-cost-logit
EU-12,root,AgroForestLand_DnkGrmCst,relative-cost-logit
EU-12,root,UrbanLand_ElbeR,relative-cost-logit
EU-12,root,AgroForestLand_ElbeR,relative-cost-logit
EU-12,root,UrbanLand_MeditE,relative-cost-logit
EU-12,root,AgroForestLand_MeditE,relative-cost-logit
EU-12,root,UrbanLand_NarvaR,relative-cost-logit
EU-12,root,AgroForestLand_NarvaR,relative-cost-logit
EU-12,root,UrbanLand_NemanR,relative-cost-logit
EU-12,root,Tundra_NemanR,relative-cost-logit
EU-12,root,AgroForestLand_NemanR,relative-cost-logit
EU-12,root,UrbanLand_OderR,relative-cost-logit
EU-12,root,AgroForestLand_OderR,relative-cost-logit
EU-12,root,UrbanLand_PolandCst,relative-cost-logit
EU-12,root,AgroForestLand_PolandCst,relative-cost-logit
EU-12,root,UrbanLand_WislaR,relative-cost-logit
EU-12,root,AgroForestLand_WislaR,relative-cost-logit
EU-15,root,UrbanLand_AdrBlkSea,relative-cost-logit
EU-15,root,AgroForestLand_AdrBlkSea,relative-cost-logit
EU-15,root,UrbanLand_ArcticIsl,relative-cost-logit
EU-15,root,Tundra_ArcticIsl,relative-cost-logit
EU-15,root,RockIceDesert_ArcticIsl,relative-cost-logit
EU-15,root,UrbanLand_DanubeR,relative-cost-logit
EU-15,root,Tundra_DanubeR,relative-cost-logit
EU-15,root,RockIceDesert_DanubeR,relative-cost-logit
EU-15,root,AgroForestLand_DanubeR,relative-cost-logit
EU-15,root,UrbanLand_DnkGrmCst,relative-cost-logit
EU-15,root,AgroForestLand_DnkGrmCst,relative-cost-logit
EU-15,root,UrbanLand_DouroR,relative-cost-logit
EU-15,root,AgroForestLand_DouroR,relative-cost-logit
EU-15,root,UrbanLand_EbroR,relative-cost-logit
EU-15,root,Tundra_EbroR,relative-cost-logit
EU-15,root,AgroForestLand_EbroR,relative-cost-logit
EU-15,root,UrbanLand_ElbeR,relative-cost-logit
EU-15,root,AgroForestLand_ElbeR,relative-cost-logit
EU-15,root,UrbanLand_EmsWeserR,relative-cost-logit
EU-15,root,AgroForestLand_EmsWeserR,relative-cost-logit
EU-15,root,UrbanLand_EngWales,relative-cost-logit
EU-15,root,AgroForestLand_EngWales,relative-cost-logit
EU-15,root,UrbanLand_Finland,relative-cost-logit
EU-15,root,AgroForestLand_Finland,relative-cost-logit
EU-15,root,UrbanLand_FranceCstS,relative-cost-logit
